client_id,cons_price_idx,euribor_three_months
11217.0,94.465,4.961
11218.0,94.465,4.961
11219.0,94.465,4.961
11220.0,94.465,4.961
11221.0,94.465,4.961
11222.0,94.465,4.961
11223.0,94.465,4.961
11224.0,94.465,4.961
11225.0,94.465,4.961
11226.0,94.465,4.961
11227.0,94.465,4.961
11228.0,94.465,4.961
11229.0,94.465,4.961
11230.0,94.465,4.961
11231.0,94.465,4.961
11232.0,94.465,4.961
11233.0,94.465,4.961
11234.0,94.465,4.961
11235.0,94.465,4.961
11236.0,94.465,4.961
11237.0,94.465,4.961
11238.0,94.465,4.961
11239.0,94.465,4.961
11240.0,94.465,4.961
11241.0,94.465,4.961
11242.0,94.465,4.961
11243.0,94.465,4.961
11244.0,94.465,4.961
11245.0,94.465,4.961
11246.0,94.465,4.961
11247.0,94.465,4.961
11248.0,94.465,4.961
11249.0,94.465,4.961
11250.0,94.465,4.961
11251.0,94.465,4.961
11252.0,94.465,4.961
11253.0,94.465,4.961
11254.0,94.465,4.961
11255.0,94.465,4.961
11256.0,94.465,4.961
11257.0,94.465,4.961
11258.0,94.465,4.961
11259.0,94.465,4.961
11260.0,94.465,4.961
11261.0,94.465,4.961
11262.0,94.465,4.961
11263.0,94.465,4.961
11264.0,94.465,4.961
11265.0,94.465,4.961
11266.0,94.465,4.961
11267.0,94.465,4.961
11268.0,94.465,4.961
11269.0,94.465,4.961
11270.0,94.465,4.961
11271.0,94.465,4.961
11272.0,94.465,4.961
11273.0,94.465,4.961
11274.0,94.465,4.961
11275.0,94.465,4.961
11276.0,94.465,4.961
11277.0,94.465,4.961
11278.0,94.465,4.961
11279.0,94.465,4.961
11280.0,94.465,4.961
11281.0,94.465,4.961
11282.0,94.465,4.961
11283.0,94.465,4.961
11284.0,94.465,4.961
11285.0,94.465,4.961
11286.0,94.465,4.961
11287.0,94.465,4.961
11288.0,94.465,4.961
11289.0,94.465,4.961
11290.0,94.465,4.961
11291.0,94.465,4.961
11292.0,94.465,4.961
11293.0,94.465,4.961
11294.0,94.465,4.961
11295.0,94.465,4.961
11296.0,94.465,4.961
11297.0,94.465,4.961
11298.0,94.465,4.961
11299.0,94.465,4.961
11300.0,94.465,4.961
11301.0,94.465,4.961
11302.0,94.465,4.961
11303.0,94.465,4.961
11304.0,94.465,4.961
11305.0,94.465,4.961
11306.0,94.465,4.961
11307.0,94.465,4.961
11308.0,94.465,4.961
11309.0,94.465,4.961
11310.0,94.465,4.961
11311.0,94.465,4.961
11312.0,94.465,4.961
11313.0,94.465,4.961
11314.0,94.465,4.961
11315.0,94.465,4.961
11316.0,94.465,4.961
11317.0,94.465,4.961
11318.0,94.465,4.961
11319.0,94.465,4.961
11320.0,94.465,4.961
11321.0,94.465,4.961
11322.0,94.465,4.961
11323.0,94.465,4.961
11324.0,94.465,4.961
11325.0,94.465,4.961
11326.0,94.465,4.961
11327.0,94.465,4.961
11328.0,94.465,4.961
11329.0,94.465,4.961
11330.0,94.465,4.961
11331.0,94.465,4.961
11332.0,94.465,4.961
11333.0,94.465,4.961
11334.0,94.465,4.961
11335.0,94.465,4.961
11336.0,94.465,4.961
11337.0,94.465,4.961
11338.0,94.465,4.961
11339.0,94.465,4.961
11340.0,94.465,4.961
11341.0,94.465,4.961
11342.0,94.465,4.961
11343.0,94.465,4.961
11344.0,94.465,4.961
11345.0,94.465,4.961
11346.0,94.465,4.961
11347.0,94.465,4.961
11348.0,94.465,4.961
11349.0,94.465,4.961
11350.0,94.465,4.961
11351.0,94.465,4.961
11352.0,94.465,4.961
11353.0,94.465,4.961
11354.0,94.465,4.961
11355.0,94.465,4.961
11356.0,94.465,4.961
11357.0,94.465,4.961
11358.0,94.465,4.961
11359.0,94.465,4.961
11360.0,94.465,4.961
11361.0,94.465,4.961
11362.0,94.465,4.961
11363.0,94.465,4.961
11364.0,94.465,4.961
11365.0,94.465,4.959
11366.0,94.465,4.959
11367.0,94.465,4.959
11368.0,94.465,4.959
11369.0,94.465,4.959
11370.0,94.465,4.959
11371.0,94.465,4.959
11372.0,94.465,4.959
11373.0,94.465,4.959
11374.0,94.465,4.959
11375.0,94.465,4.959
11376.0,94.465,4.959
11377.0,94.465,4.959
11378.0,94.465,4.959
11379.0,94.465,4.959
11380.0,94.465,4.959
11381.0,94.465,4.959
11382.0,94.465,4.959
11383.0,94.465,4.959
11384.0,94.465,4.959
11385.0,94.465,4.959
11386.0,94.465,4.959
11387.0,94.465,4.959
11388.0,94.465,4.959
11389.0,94.465,4.959
11390.0,94.465,4.959
11391.0,94.465,4.959
11392.0,94.465,4.959
11393.0,94.465,4.959
11394.0,94.465,4.959
11395.0,94.465,4.959
11396.0,94.465,4.959
11397.0,94.465,4.959
11398.0,94.465,4.959
11399.0,94.465,4.959
11400.0,94.465,4.959
11401.0,94.465,4.959
11402.0,94.465,4.959
11403.0,94.465,4.959
11404.0,94.465,4.959
11405.0,94.465,4.959
11406.0,94.465,4.959
11407.0,94.465,4.959
11408.0,94.465,4.959
11409.0,94.465,4.959
11410.0,94.465,4.959
11411.0,94.465,4.959
11412.0,94.465,4.959
11413.0,94.465,4.959
11414.0,94.465,4.959
11415.0,94.465,4.959
11416.0,94.465,4.959
11417.0,94.465,4.959
11418.0,94.465,4.959
11419.0,94.465,4.959
11420.0,94.465,4.959
11421.0,94.465,4.959
11422.0,94.465,4.959
11423.0,94.465,4.959
11424.0,94.465,4.959
11425.0,94.465,4.959
11426.0,94.465,4.959
11427.0,94.465,4.959
11428.0,94.465,4.959
11429.0,94.465,4.959
11430.0,94.465,4.959
11431.0,94.465,4.959
11432.0,94.465,4.959
11433.0,94.465,4.959
11434.0,94.465,4.959
11435.0,94.465,4.959
11436.0,94.465,4.959
11437.0,94.465,4.959
11438.0,94.465,4.959
11439.0,94.465,4.959
11440.0,94.465,4.959
11441.0,94.465,4.959
11442.0,94.465,4.959
11443.0,94.465,4.959
11444.0,94.465,4.959
11445.0,94.465,4.959
11446.0,94.465,4.959
11447.0,94.465,4.959
11448.0,94.465,4.959
11449.0,94.465,4.959
11450.0,94.465,4.959
11451.0,94.465,4.959
11452.0,94.465,4.959
11453.0,94.465,4.959
11454.0,94.465,4.959
11455.0,94.465,4.959
11456.0,94.465,4.959
11457.0,94.465,4.959
11458.0,94.465,4.959
11459.0,94.465,4.959
11460.0,94.465,4.959
11461.0,94.465,4.959
11462.0,94.465,4.959
11463.0,94.465,4.959
11464.0,94.465,4.959
11465.0,94.465,4.959
11466.0,94.465,4.959
11467.0,94.465,4.959
11468.0,94.465,4.959
11469.0,94.465,4.959
11470.0,94.465,4.959
11471.0,94.465,4.959
11472.0,94.465,4.959
11473.0,94.465,4.959
11474.0,94.465,4.959
11475.0,94.465,4.959
11476.0,94.465,4.959
11477.0,94.465,4.959
11478.0,94.465,4.959
11479.0,94.465,4.959
11480.0,94.465,4.959
11481.0,94.465,4.959
11482.0,94.465,4.959
11483.0,94.465,4.959
11484.0,94.465,4.959
11485.0,94.465,4.959
11486.0,94.465,4.959
11487.0,94.465,4.959
11488.0,94.465,4.959
11489.0,94.465,4.959
11490.0,94.465,4.959
11491.0,94.465,4.959
11492.0,94.465,4.959
11493.0,94.465,4.959
11494.0,94.465,4.959
11495.0,94.465,4.959
11496.0,94.465,4.959
11497.0,94.465,4.959
11498.0,94.465,4.959
11499.0,94.465,4.959
11500.0,94.465,4.959
11501.0,94.465,4.959
11502.0,94.465,4.959
11503.0,94.465,4.959
11504.0,94.465,4.959
11505.0,94.465,4.959
11506.0,94.465,4.959
11507.0,94.465,4.959
11508.0,94.465,4.959
11509.0,94.465,4.959
11510.0,94.465,4.959
11511.0,94.465,4.959
11512.0,94.465,4.959
11513.0,94.465,4.959
11514.0,94.465,4.959
11515.0,94.465,4.959
11516.0,94.465,4.959
11517.0,94.465,4.959
11518.0,94.465,4.959
11519.0,94.465,4.959
11520.0,94.465,4.959
11521.0,94.465,4.959
11522.0,94.465,4.959
11523.0,94.465,4.959
11524.0,94.465,4.959
11525.0,94.465,4.959
11526.0,94.465,4.959
11527.0,94.465,4.959
11528.0,94.465,4.959
11529.0,94.465,4.959
11530.0,94.465,4.959
11531.0,94.465,4.959
11532.0,94.465,4.959
11533.0,94.465,4.959
11534.0,94.465,4.959
11535.0,94.465,4.959
11536.0,94.465,4.959
11537.0,94.465,4.959
11538.0,94.465,4.959
11539.0,94.465,4.959
11540.0,94.465,4.959
11541.0,94.465,4.959
11542.0,94.465,4.959
11543.0,94.465,4.959
11544.0,94.465,4.959
11545.0,94.465,4.959
11546.0,94.465,4.959
11547.0,94.465,4.959
11548.0,94.465,4.959
11549.0,94.465,4.959
11550.0,94.465,4.959
11551.0,94.465,4.959
11552.0,94.465,4.959
11553.0,94.465,4.959
11554.0,94.465,4.959
11555.0,94.465,4.959
11556.0,94.465,4.959
11557.0,94.465,4.959
11558.0,94.465,4.959
11559.0,94.465,4.959
11560.0,94.465,4.959
11561.0,94.465,4.959
11562.0,94.465,4.959
11563.0,94.465,4.959
11564.0,94.465,4.959
11565.0,94.465,4.959
11566.0,94.465,4.959
11567.0,94.465,4.959
11568.0,94.465,4.959
11569.0,94.465,4.959
11570.0,94.465,4.959
11571.0,94.465,4.959
11572.0,94.465,4.959
11573.0,94.465,4.959
11574.0,94.465,4.959
11575.0,94.465,4.959
11576.0,94.465,4.959
11577.0,94.465,4.959
11578.0,94.465,4.959
11579.0,94.465,4.959
11580.0,94.465,4.959
11581.0,94.465,4.959
11582.0,94.465,4.959
11583.0,94.465,4.959
11584.0,94.465,4.959
11585.0,94.465,4.959
11586.0,94.465,4.959
11587.0,94.465,4.959
11588.0,94.465,4.959
11589.0,94.465,4.959
11590.0,94.465,4.959
11591.0,94.465,4.959
11592.0,94.465,4.959
11593.0,94.465,4.959
11594.0,94.465,4.959
11595.0,94.465,4.959
11596.0,94.465,4.959
11597.0,94.465,4.959
11598.0,94.465,4.959
11599.0,94.465,4.959
11600.0,94.465,4.959
11601.0,94.465,4.959
11602.0,94.465,4.959
11603.0,94.465,4.959
11604.0,94.465,4.959
11605.0,94.465,4.959
11606.0,94.465,4.959
11607.0,94.465,4.959
11608.0,94.465,4.959
11609.0,94.465,4.959
11610.0,94.465,4.959
11611.0,94.465,4.959
11612.0,94.465,4.959
11613.0,94.465,4.959
11614.0,94.465,4.959
11615.0,94.465,4.959
11616.0,94.465,4.959
11617.0,94.465,4.959
11618.0,94.465,4.959
11619.0,94.465,4.959
11620.0,94.465,4.959
11621.0,94.465,4.959
11622.0,94.465,4.959
11623.0,94.465,4.959
11624.0,94.465,4.959
11625.0,94.465,4.959
11626.0,94.465,4.959
11627.0,94.465,4.959
11628.0,94.465,4.959
11629.0,94.465,4.959
11630.0,94.465,4.959
11631.0,94.465,4.959
11632.0,94.465,4.959
11633.0,94.465,4.959
11634.0,94.465,4.959
11635.0,94.465,4.959
11636.0,94.465,4.959
11637.0,94.465,4.959
11638.0,94.465,4.959
11639.0,94.465,4.959
11640.0,94.465,4.959
11641.0,94.465,4.959
11642.0,94.465,4.959
11643.0,94.465,4.959
11644.0,94.465,4.959
11645.0,94.465,4.959
11646.0,94.465,4.959
11647.0,94.465,4.959
11648.0,94.465,4.959
11649.0,94.465,4.959
11650.0,94.465,4.959
11651.0,94.465,4.959
11652.0,94.465,4.959
11653.0,94.465,4.959
11654.0,94.465,4.959
11655.0,94.465,4.959
11656.0,94.465,4.959
11657.0,94.465,4.959
11658.0,94.465,4.959
11659.0,94.465,4.959
11660.0,94.465,4.959
11661.0,94.465,4.959
11662.0,94.465,4.959
11663.0,94.465,4.959
11664.0,94.465,4.959
11665.0,94.465,4.959
11666.0,94.465,4.959
11667.0,94.465,4.959
11668.0,94.465,4.959
11669.0,94.465,4.959
11670.0,94.465,4.959
11671.0,94.465,4.959
11672.0,94.465,4.959
11673.0,94.465,4.959
11674.0,94.465,4.959
11675.0,94.465,4.959
11676.0,94.465,4.959
11677.0,94.465,4.959
11678.0,94.465,4.959
11679.0,94.465,4.959
11680.0,94.465,4.959
11681.0,94.465,4.959
11682.0,94.465,4.959
11683.0,94.465,4.959
11684.0,94.465,4.959
11685.0,94.465,4.959
11686.0,94.465,4.959
11687.0,94.465,4.959
11688.0,94.465,4.959
11689.0,94.465,4.959
11690.0,94.465,4.959
11691.0,94.465,4.959
11692.0,94.465,4.959
11693.0,94.465,4.959
11694.0,94.465,4.959
11695.0,94.465,4.959
11696.0,94.465,4.959
11697.0,94.465,4.959
11698.0,94.465,4.959
11699.0,94.465,4.959
11700.0,94.465,4.959
11701.0,94.465,4.959
11702.0,94.465,4.959
11703.0,94.465,4.959
11704.0,94.465,4.959
11705.0,94.465,4.959
11706.0,94.465,4.959
11707.0,94.465,4.959
11708.0,94.465,4.959
11709.0,94.465,4.959
11710.0,94.465,4.959
11711.0,94.465,4.959
11712.0,94.465,4.959
11713.0,94.465,4.959
11714.0,94.465,4.959
11715.0,94.465,4.959
11716.0,94.465,4.959
11717.0,94.465,4.959
11718.0,94.465,4.959
11719.0,94.465,4.959
11720.0,94.465,4.959
11721.0,94.465,4.959
11722.0,94.465,4.959
11723.0,94.465,4.959
11724.0,94.465,4.959
11725.0,94.465,4.959
11726.0,94.465,4.959
11727.0,94.465,4.959
11728.0,94.465,4.959
11729.0,94.465,4.959
11730.0,94.465,4.959
11731.0,94.465,4.959
11732.0,94.465,4.959
11733.0,94.465,4.959
11734.0,94.465,4.959
11735.0,94.465,4.959
11736.0,94.465,4.959
11737.0,94.465,4.959
11738.0,94.465,4.959
11739.0,94.465,4.959
11740.0,94.465,4.959
11741.0,94.465,4.959
11742.0,94.465,4.959
11743.0,94.465,4.959
11744.0,94.465,4.959
11745.0,94.465,4.959
11746.0,94.465,4.959
11747.0,94.465,4.959
11748.0,94.465,4.959
11749.0,94.465,4.959
11750.0,94.465,4.959
11751.0,94.465,4.959
11752.0,94.465,4.959
11753.0,94.465,4.959
11754.0,94.465,4.959
11755.0,94.465,4.959
11756.0,94.465,4.959
11757.0,94.465,4.959
11758.0,94.465,4.959
11759.0,94.465,4.959
11760.0,94.465,4.959
11761.0,94.465,4.959
11762.0,94.465,4.959
11763.0,94.465,4.959
11764.0,94.465,4.959
11765.0,94.465,4.959
11766.0,94.465,4.959
11767.0,94.465,4.959
11768.0,94.465,4.959
11769.0,94.465,4.959
11770.0,94.465,4.959
11771.0,94.465,4.959
11772.0,94.465,4.959
11773.0,94.465,4.959
11774.0,94.465,4.959
11775.0,94.465,4.959
11776.0,94.465,4.959
11777.0,94.465,4.959
11778.0,94.465,4.959
11779.0,94.465,4.959
11780.0,94.465,4.959
11781.0,94.465,4.959
11782.0,94.465,4.959
11783.0,94.465,4.959
11784.0,94.465,4.959
11785.0,94.465,4.959
11786.0,94.465,4.959
11787.0,94.465,4.959
11788.0,94.465,4.959
11789.0,94.465,4.959
11790.0,94.465,4.959
11791.0,94.465,4.959
11792.0,94.465,4.959
11793.0,94.465,4.959
11794.0,94.465,4.959
11795.0,94.465,4.959
11796.0,94.465,4.959
11797.0,94.465,4.959
11798.0,94.465,4.959
11799.0,94.465,4.959
11800.0,94.465,4.959
11801.0,94.465,4.959
11802.0,94.465,4.959
11803.0,94.465,4.959
11804.0,94.465,4.959
11805.0,94.465,4.959
11806.0,94.465,4.959
11807.0,94.465,4.959
11808.0,94.465,4.959
11809.0,94.465,4.959
11810.0,94.465,4.959
11811.0,94.465,4.959
11812.0,94.465,4.959
11813.0,94.465,4.959
11814.0,94.465,4.959
11815.0,94.465,4.959
11816.0,94.465,4.959
11817.0,94.465,4.959
11818.0,94.465,4.959
11819.0,94.465,4.959
11820.0,94.465,4.959
11821.0,94.465,4.959
11822.0,94.465,4.959
11823.0,94.465,4.959
11824.0,94.465,4.959
11825.0,94.465,4.959
11826.0,94.465,4.959
11827.0,94.465,4.959
11828.0,94.465,4.959
11829.0,94.465,4.959
11830.0,94.465,4.959
11831.0,94.465,4.959
11832.0,94.465,4.959
11833.0,94.465,4.959
11834.0,94.465,4.959
11835.0,94.465,4.959
11836.0,94.465,4.959
11837.0,94.465,4.959
11838.0,94.465,4.959
11839.0,94.465,4.959
11840.0,94.465,4.959
11841.0,94.465,4.959
11842.0,94.465,4.959
11843.0,94.465,4.959
11844.0,94.465,4.959
11845.0,94.465,4.959
11846.0,94.465,4.959
11847.0,94.465,4.959
11848.0,94.465,4.959
11849.0,94.465,4.959
11850.0,94.465,4.959
11851.0,94.465,4.959
11852.0,94.465,4.959
11853.0,94.465,4.959
11854.0,94.465,4.959
11855.0,94.465,4.959
11856.0,94.465,4.959
11857.0,94.465,4.959
11858.0,94.465,4.959
11859.0,94.465,4.959
11860.0,94.465,4.959
11861.0,94.465,4.959
11862.0,94.465,4.959
11863.0,94.465,4.959
11864.0,94.465,4.959
11865.0,94.465,4.959
11866.0,94.465,4.959
11867.0,94.465,4.959
11868.0,94.465,4.959
11869.0,94.465,4.959
11870.0,94.465,4.959
11871.0,94.465,4.959
11872.0,94.465,4.959
11873.0,94.465,4.959
11874.0,94.465,4.959
11875.0,94.465,4.959
11876.0,94.465,4.959
11877.0,94.465,4.959
11878.0,94.465,4.959
11879.0,94.465,4.959
11880.0,94.465,4.959
11881.0,94.465,4.959
11882.0,94.465,4.959
11883.0,94.465,4.959
11884.0,94.465,4.959
11885.0,94.465,4.959
11886.0,94.465,4.959
11887.0,94.465,4.959
11888.0,94.465,4.959
11889.0,94.465,4.959
11890.0,94.465,4.959
11891.0,94.465,4.959
11892.0,94.465,4.959
11893.0,94.465,4.959
11894.0,94.465,4.959
11895.0,94.465,4.959
11896.0,94.465,4.959
11897.0,94.465,4.959
11898.0,94.465,4.959
11899.0,94.465,4.959
11900.0,94.465,4.959
11901.0,94.465,4.959
11902.0,94.465,4.959
11903.0,94.465,4.959
11904.0,94.465,4.959
11905.0,94.465,4.959
11906.0,94.465,4.959
11907.0,94.465,4.959
11908.0,94.465,4.959
11909.0,94.465,4.959
11910.0,94.465,4.959
11911.0,94.465,4.959
11912.0,94.465,4.959
11913.0,94.465,4.959
11914.0,94.465,4.959
11915.0,94.465,4.959
11916.0,94.465,4.959
11917.0,94.465,4.959
11918.0,94.465,4.959
11919.0,94.465,4.959
11920.0,94.465,4.959
11921.0,94.465,4.959
11922.0,94.465,4.959
11923.0,94.465,4.959
11924.0,94.465,4.959
11925.0,94.465,4.959
11926.0,94.465,4.959
11927.0,94.465,4.959
11928.0,94.465,4.959
11929.0,94.465,4.959
11930.0,94.465,4.959
11931.0,94.465,4.959
11932.0,94.465,4.959
11933.0,94.465,4.959
11934.0,94.465,4.958
11935.0,94.465,4.958
11936.0,94.465,4.958
11937.0,94.465,4.958
11938.0,94.465,4.958
11939.0,94.465,4.958
11940.0,94.465,4.958
11941.0,94.465,4.958
11942.0,94.465,4.958
11943.0,94.465,4.958
11944.0,94.465,4.958
11945.0,94.465,4.958
11946.0,94.465,4.958
11947.0,94.465,4.958
11948.0,94.465,4.958
11949.0,94.465,4.958
11950.0,94.465,4.958
11951.0,94.465,4.958
11952.0,94.465,4.958
11953.0,94.465,4.958
11954.0,94.465,4.958
11955.0,94.465,4.958
11956.0,94.465,4.958
11957.0,94.465,4.958
11958.0,94.465,4.958
11959.0,94.465,4.958
11960.0,94.465,4.958
11961.0,94.465,4.958
11962.0,94.465,4.958
11963.0,94.465,4.958
11964.0,94.465,4.958
11965.0,94.465,4.958
11966.0,94.465,4.958
11967.0,94.465,4.958
11968.0,94.465,4.958
11969.0,94.465,4.958
11970.0,94.465,4.958
11971.0,94.465,4.958
11972.0,94.465,4.958
11973.0,94.465,4.958
11974.0,94.465,4.958
11975.0,94.465,4.958
11976.0,94.465,4.958
11977.0,94.465,4.958
11978.0,94.465,4.958
11979.0,94.465,4.958
11980.0,94.465,4.958
11981.0,94.465,4.958
11982.0,94.465,4.958
11983.0,94.465,4.958
11984.0,94.465,4.958
11985.0,94.465,4.958
11986.0,94.465,4.958
11987.0,94.465,4.958
11988.0,94.465,4.958
11989.0,94.465,4.958
11990.0,94.465,4.958
11991.0,94.465,4.958
11992.0,94.465,4.958
11993.0,94.465,4.958
11994.0,94.465,4.958
11995.0,94.465,4.955
11996.0,94.465,4.955
11997.0,94.465,4.955
11998.0,94.465,4.955
11999.0,94.465,4.955
12000.0,94.465,4.955
12001.0,94.465,4.955
12002.0,94.465,4.955
12003.0,94.465,4.955
12004.0,94.465,4.955
12005.0,94.465,4.955
12006.0,94.465,4.955
12007.0,94.465,4.955
12008.0,94.465,4.955
12009.0,94.465,4.955
12010.0,94.465,4.955
12011.0,94.465,4.955
12012.0,94.465,4.955
12013.0,94.465,4.955
12014.0,94.465,4.955
12015.0,94.465,4.955
12016.0,94.465,4.955
12017.0,94.465,4.955
12018.0,94.465,4.955
12019.0,94.465,4.955
12020.0,94.465,4.955
12021.0,94.465,4.955
12022.0,94.465,4.955
12023.0,94.465,4.955
12024.0,94.465,4.955
12025.0,94.465,4.955
12026.0,94.465,4.955
12027.0,94.465,4.955
12028.0,94.465,4.955
12029.0,94.465,4.955
12030.0,94.465,4.955
12031.0,94.465,4.955
12032.0,94.465,4.955
12033.0,94.465,4.955
12034.0,94.465,4.955
12035.0,94.465,4.955
12036.0,94.465,4.955
12037.0,94.465,4.955
12038.0,94.465,4.955
12039.0,94.465,4.947
12040.0,94.465,4.947
12041.0,94.465,4.947
12042.0,94.465,4.947
12043.0,94.465,4.947
12044.0,94.465,4.947
12045.0,94.465,4.947
12046.0,94.465,4.947
12047.0,94.465,4.947
12048.0,94.465,4.947
12049.0,94.465,4.947
12050.0,94.465,4.947
12051.0,94.465,4.947
12052.0,94.465,4.947
12053.0,94.465,4.947
12054.0,94.465,4.947
12055.0,94.465,4.947
12056.0,94.465,4.947
12057.0,94.465,4.947
12058.0,94.465,4.947
12059.0,94.465,4.947
12060.0,94.465,4.947
12061.0,94.465,4.947
12062.0,94.465,4.947
12063.0,94.465,4.947
12064.0,94.465,4.947
12065.0,94.465,4.947
12066.0,94.465,4.947
12067.0,94.465,4.947
12068.0,94.465,4.947
12069.0,94.465,4.947
12070.0,94.465,4.947
12071.0,94.465,4.947
12072.0,94.465,4.947
12073.0,94.465,4.947
12074.0,94.465,4.947
12075.0,94.465,4.947
12076.0,94.465,4.947
12077.0,94.465,4.947
12078.0,94.465,4.947
12079.0,94.465,4.947
12080.0,94.465,4.947
12081.0,94.465,4.947
12082.0,94.465,4.947
12083.0,94.465,4.947
12084.0,94.465,4.947
12085.0,94.465,4.947
12086.0,94.465,4.947
12087.0,94.465,4.947
12088.0,94.465,4.947
12089.0,94.465,4.947
12090.0,94.465,4.947
12091.0,94.465,4.947
12092.0,94.465,4.947
12093.0,94.465,4.947
12094.0,94.465,4.947
12095.0,94.465,4.947
12096.0,94.465,4.947
12097.0,94.465,4.947
12098.0,94.465,4.947
12099.0,94.465,4.947
12100.0,94.465,4.947
12101.0,94.465,4.947
12102.0,94.465,4.947
12103.0,94.465,4.947
12104.0,94.465,4.947
12105.0,94.465,4.947
12106.0,94.465,4.947
12107.0,94.465,4.947
12108.0,94.465,4.947
12109.0,94.465,4.947
12110.0,94.465,4.947
12111.0,94.465,4.947
12112.0,94.465,4.947
12113.0,94.465,4.947
12114.0,94.465,4.947
12115.0,94.465,4.947
12116.0,94.465,4.947
12117.0,94.465,4.947
12118.0,94.465,4.947
12119.0,94.465,4.947
12120.0,94.465,4.947
12121.0,94.465,4.947
12122.0,94.465,4.947
12123.0,94.465,4.947
12124.0,94.465,4.947
12125.0,94.465,4.947
12126.0,94.465,4.947
12127.0,94.465,4.947
12128.0,94.465,4.947
12129.0,94.465,4.947
12130.0,94.465,4.947
12131.0,94.465,4.947
12132.0,94.465,4.947
12133.0,94.465,4.947
12134.0,94.465,4.947
12135.0,94.465,4.947
12136.0,94.465,4.947
12137.0,93.918,4.955
12138.0,93.918,4.955
12139.0,93.918,4.955
12140.0,93.918,4.955
12141.0,93.918,4.955
12142.0,93.918,4.955
12143.0,93.918,4.955
12144.0,93.918,4.955
12145.0,93.918,4.955
12146.0,93.918,4.955
12147.0,93.918,4.955
12148.0,93.918,4.955
12149.0,93.918,4.955
12150.0,93.918,4.955
12151.0,93.918,4.955
12152.0,93.918,4.955
12153.0,93.918,4.955
12154.0,93.918,4.955
12155.0,93.918,4.955
12156.0,93.918,4.955
12157.0,93.918,4.955
12158.0,93.918,4.955
12159.0,93.918,4.955
12160.0,93.918,4.955
12161.0,93.918,4.955
12162.0,93.918,4.955
12163.0,93.918,4.955
12164.0,93.918,4.955
12165.0,93.918,4.955
12166.0,93.918,4.955
12167.0,93.918,4.955
12168.0,93.918,4.955
12169.0,93.918,4.955
12170.0,93.918,4.955
12171.0,93.918,4.955
12172.0,93.918,4.955
12173.0,93.918,4.955
12174.0,93.918,4.955
12175.0,93.918,4.955
12176.0,93.918,4.955
12177.0,93.918,4.955
12178.0,93.918,4.955
12179.0,93.918,4.955
12180.0,93.918,4.955
12181.0,93.918,4.955
12182.0,93.918,4.955
12183.0,93.918,4.955
12184.0,93.918,4.955
12185.0,93.918,4.955
12186.0,93.918,4.955
12187.0,93.918,4.955
12188.0,93.918,4.955
12189.0,93.918,4.955
12190.0,93.918,4.955
12191.0,93.918,4.955
12192.0,93.918,4.955
12193.0,93.918,4.955
12194.0,93.918,4.955
12195.0,93.918,4.955
12196.0,93.918,4.956
12197.0,93.918,4.956
12198.0,93.918,4.956
12199.0,93.918,4.956
12200.0,93.918,4.956
12201.0,93.918,4.956
12202.0,93.918,4.956
12203.0,93.918,4.956
12204.0,93.918,4.956
12205.0,93.918,4.956
12206.0,93.918,4.956
12207.0,93.918,4.956
12208.0,93.918,4.956
12209.0,93.918,4.956
12210.0,93.918,4.956
12211.0,93.918,4.956
12212.0,93.918,4.956
12213.0,93.918,4.956
12214.0,93.918,4.956
12215.0,93.918,4.956
12216.0,93.918,4.956
12217.0,93.918,4.956
12218.0,93.918,4.956
12219.0,93.918,4.966
12220.0,93.918,4.966
12221.0,93.918,4.966
12222.0,93.918,4.966
12223.0,93.918,4.966
12224.0,93.918,4.966
12225.0,93.918,4.966
12226.0,93.918,4.966
12227.0,93.918,4.966
12228.0,93.918,4.966
12229.0,93.918,4.966
12230.0,93.918,4.966
12231.0,93.918,4.966
12232.0,93.918,4.966
12233.0,93.918,4.966
12234.0,93.918,4.966
12235.0,93.918,4.966
12236.0,93.918,4.966
12237.0,93.918,4.966
12238.0,93.918,4.966
12239.0,93.918,4.966
12240.0,93.918,4.966
12241.0,93.918,4.966
12242.0,93.918,4.966
12243.0,93.918,4.966
12244.0,93.918,4.966
12245.0,93.918,4.966
12246.0,93.918,4.966
12247.0,93.918,4.966
12248.0,93.918,4.966
12249.0,93.918,4.966
12250.0,93.918,4.966
12251.0,93.918,4.966
12252.0,93.918,4.966
12253.0,93.918,4.966
12254.0,93.918,4.966
12255.0,93.918,4.966
12256.0,93.918,4.966
12257.0,93.918,4.966
12258.0,93.918,4.966
12259.0,93.918,4.966
12260.0,93.918,4.966
12261.0,93.918,4.966
12262.0,93.918,4.966
12263.0,93.918,4.966
12264.0,93.918,4.966
12265.0,93.918,4.966
12266.0,93.918,4.966
12267.0,93.918,4.966
12268.0,93.918,4.966
12269.0,93.918,4.966
12270.0,93.918,4.966
12271.0,93.918,4.966
12272.0,93.918,4.966
12273.0,93.918,4.966
12274.0,93.918,4.966
12275.0,93.918,4.966
12276.0,93.918,4.966
12277.0,93.918,4.966
12278.0,93.918,4.966
12279.0,93.918,4.966
12280.0,93.918,4.966
12281.0,93.918,4.966
12282.0,93.918,4.966
12283.0,93.918,4.966
12284.0,93.918,4.966
12285.0,93.918,4.966
12286.0,93.918,4.966
12287.0,93.918,4.966
12288.0,93.918,4.966
12289.0,93.918,4.959
12290.0,93.918,4.959
12291.0,93.918,4.959
